"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.088200021E1,-2.288718939E0,-9.797762632E-1,5.428184032E0,5.971882266E0
4.088445271E1,-2.189649343E0,-1.075649977E0,5.365333557E0,5.893928342E0
4.088690521E1,-2.111885071E0,-1.202283144E0,5.304746628E0,5.834884754E0
4.088940125E1,-2.063948393E0,-1.357811689E0,5.250418186E0,5.802622397E0
4.089181021E1,-2.036384583E0,-1.514405370E0,5.204611778E0,5.790360054E0
4.089426271E1,-2.036384583E0,-1.668735504E0,5.176915169E0,5.807924846E0
4.089671521E1,-2.057556629E0,-1.813611388E0,5.164131641E0,5.847305461E0
4.089916771E1,-2.094841003E0,-1.953160882E0,5.165196896E0,5.906137082E0
4.090162021E1,-2.148104191E0,-2.092710495E0,5.176915169E0,5.982828720E0
4.090410870E1,-2.206693649E0,-2.227865696E0,5.201416016E0,6.073517184E0
4.090652521E1,-2.267413616E0,-2.361023664E0,5.231243610E0,6.171021549E0
4.090897771E1,-2.327068329E0,-2.492051125E0,5.267462254E0,6.274689188E0
4.091143021E1,-2.378201008E0,-2.629470110E0,5.301550865E0,6.377804847E0
4.091391870E1,-2.422942162E0,-2.767821312E0,5.334440708E0,6.479794843E0
4.091634110E1,-2.458095789E0,-2.900979280E0,5.370659828E0,6.580418124E0
4.091882104E1,-2.486857891E0,-3.027745485E0,5.403683186E0,6.674690769E0
4.092130933E1,-2.503902197E0,-3.138533115E0,5.434575558E0,6.756813437E0
4.092379756E1,-2.515619993E0,-3.242928743E0,5.462272644E0,6.832375372E0
4.092628584E1,-2.526272774E0,-3.340800047E0,5.488903999E0,6.904423669E0
4.092877412E1,-2.529468536E0,-3.437738895E0,5.511274815E0,6.970682167E0
4.093126240E1,-2.530533791E0,-3.533612728E0,5.531514645E0,7.034747646E0
4.093375063E1,-2.527338028E0,-3.624160051E0,5.546428204E0,7.091180396E0
4.093623886E1,-2.518815994E0,-3.707250595E0,5.556015491E0,7.138448650E0
4.093878886E1,-2.509228468E0,-3.787145376E0,5.556015491E0,7.176907812E0
4.094127714E1,-2.493249655E0,-3.859450102E0,5.549623966E0,7.204857743E0
4.094388886E1,-2.470879078E0,-3.926561832E0,5.536840916E0,7.223554428E0
4.094643886E1,-2.446377993E0,-3.993673325E0,5.513405323E0,7.234074244E0
4.094898886E1,-2.421876907E0,-4.067176819E0,5.481447220E0,7.242491191E0
4.095147714E1,-2.393114805E0,-4.151332378E0,5.439901829E0,7.249351067E0
4.095408886E1,-2.361156940E0,-4.237618923E0,5.398356438E0,7.257735767E0
4.095663886E1,-2.320676804E0,-4.317513466E0,5.340832233E0,7.249203563E0
4.095909136E1,-2.281262159E0,-4.384491920E0,5.275984287E0,7.229380101E0
4.096154386E1,-2.238651514E0,-4.421776295E0,5.201416016E0,7.184594266E0
4.096403349E1,-2.196041107E0,-4.418580532E0,5.110868454E0,7.104042991E0
4.096644886E1,-2.163017750E0,-4.372774124E0,5.003276825E0,6.988031076E0
4.096890136E1,-2.145973682E0,-4.270641804E0,4.881836891E0,6.831977451E0
4.097135386E1,-2.150234699E0,-4.102330208E0,4.738159657E0,6.625917244E0
4.097384349E1,-2.176866293E0,-3.897799730E0,4.584761620E0,6.399345959E0
4.097625886E1,-2.214150429E0,-3.710446358E0,4.424972057E0,6.184678812E0
4.097871136E1,-2.250369549E0,-3.562374830E0,4.263051987E0,5.994021169E0
4.098116386E1,-2.284457922E0,-3.460109472E0,4.103395462E0,5.833434655E0
4.098365339E1,-2.312154770E0,-3.406846285E0,3.941475391E0,5.699814870E0
4.098612584E1,-2.329198837E0,-3.398324251E0,3.782751083E0,5.593119049E0
4.098861537E1,-2.332394838E0,-3.424955845E0,3.626290560E0,5.506393688E0
4.099110495E1,-2.326003075E0,-3.472892523E0,3.477153778E0,5.437082966E0
4.099359448E1,-2.311089516E0,-3.533612728E0,3.331212521E0,5.378153077E0
4.099608401E1,-2.289784193E0,-3.604985237E0,3.187402010E0,5.329030098E0
4.099859922E1,-2.267413616E0,-3.690206528E0,3.045855045E0,5.294905257E0
4.100108938E1,-2.226933718E0,-3.779688597E0,2.915892839E0,5.267609583E0
4.100357953E1,-2.178996801E0,-3.878624916E0,2.790191889E0,5.251374018E0
4.100606974E1,-2.118276834E0,-3.967041731E0,2.670882225E0,5.230499852E0
4.100855995E1,-2.047969341E0,-4.029892445E0,2.557032108E0,5.193517569E0
4.101105011E1,-1.972468734E0,-4.066111088E0,2.445179462E0,5.138365001E0
4.101354026E1,-1.888312936E0,-4.071437836E0,2.335457325E0,5.059317415E0
4.101603047E1,-1.804157138E0,-4.041610241E0,2.226800442E0,4.954617697E0
4.101854568E1,-1.720001340E0,-3.983020782E0,2.112817287E0,4.825645662E0
4.102103651E1,-1.634780169E0,-3.891407967E0,1.998967171E0,4.670271075E0
4.102352735E1,-1.551689625E0,-3.761579037E0,1.882853508E0,4.483564974E0
4.102601818E1,-1.470862746E0,-3.614572763E0,1.763543963E0,4.282366261E0
4.102850896E1,-1.395229101E0,-3.449456930E0,1.645299673E0,4.068467570E0
4.103099979E1,-1.318530083E0,-3.264234066E0,1.521862268E0,3.835337062E0
4.103349063E1,-1.237570047E0,-3.073551893E0,1.400422215E0,3.597149322E0
4.103598146E1,-1.154479504E0,-2.878608704E0,1.276851654E0,3.354036544E0
4.103847563E1,-1.069258332E0,-2.688059568E0,1.152215838E0,3.113933038E0
4.104096651E1,-9.797762632E-1,-2.508030176E0,1.028645158E0,2.882410060E0
4.104345740E1,-8.872314692E-1,-2.341848850E0,9.084035754E-1,2.663950595E0
4.104594834E1,-7.945535183E-1,-2.190714598E0,7.922898531E-1,2.461355105E0
4.104843927E1,-6.997450590E-1,-2.052230358E0,6.772413850E-1,2.271551999E0
4.105093016E1,-6.038713455E-1,-1.922268271E0,5.600623488E-1,2.091278495E0
4.105342110E1,-5.048018098E-1,-1.802958727E0,4.483428299E-1,1.925226306E0
4.105591193E1,-4.016043842E-1,-1.684714437E0,3.322291076E-1,1.763497943E0
4.105846193E1,-2.993390858E-1,-1.568733811E0,2.139848322E-1,1.611309768E0
4.106101193E1,-1.928127259E-1,-1.464338064E0,9.147951752E-2,1.479807831E0
4.106350912E1,-8.096003532E-2,-1.376986384E0,-3.209106624E-2,1.379737608E0
4.106611193E1,2.450106293E-2,-1.308809519E0,-1.512674391E-1,1.317749785E0
4.106864323E1,1.223721579E-1,-1.274721146E0,-2.652506530E-1,1.307764066E0
4.107114037E1,2.118543088E-1,-1.265133739E0,-3.792338669E-1,1.337633713E0
4.107363756E1,2.906838059E-1,-1.257676840E0,-4.846949577E-1,1.378831864E0
4.107613474E1,3.599259555E-1,-1.255546331E0,-5.816339254E-1,1.429769669E0
4.107868474E1,4.217112362E-1,-1.247024298E0,-6.699176431E-1,1.477057756E0
4.108123474E1,4.771049619E-1,-1.241697907E0,-7.487471700E-1,1.526455097E0
4.108374792E1,5.239765644E-1,-1.229979992E0,-8.222503662E-1,1.569553403E0
4.108624797E1,5.665870905E-1,-1.208674788E0,-8.946883082E-1,1.606979416E0
4.108874802E1,5.996102691E-1,-1.167129517E0,-9.575388432E-1,1.624378164E0
4.109124808E1,6.273071170E-1,-1.106542587E0,-1.008671522E0,1.623381950E0
4.109374813E1,6.518082023E-1,-1.035169959E0,-1.054477811E0,1.615040009E0
4.109624818E1,6.687192321E-1,-9.542099237E-1,-1.093892574E0,1.598218682E0
4.109870068E1,6.932203174E-1,-8.711193204E-1,-1.122654676E0,1.581061922E0
4.110120073E1,7.166560888E-1,-7.869635224E-1,-1.151283622E0,1.567916297E0
4.110360568E1,7.496792674E-1,-7.145255804E-1,-1.182176352E0,1.571657321E0
4.110605818E1,7.869635224E-1,-6.474139690E-1,-1.212003708E0,1.583480161E0
4.110851068E1,8.253130317E-1,-5.825660825E-1,-1.242896318E0,1.601660419E0
4.111096318E1,8.785761595E-1,-5.207807422E-1,-1.272723794E0,1.631850025E0
4.111341568E1,9.329046607E-1,-4.621912539E-1,-1.305746913E0,1.670002054E0
4.111586818E1,9.946899414E-1,-4.046670198E-1,-1.338770032E0,1.716236777E0
4.111832068E1,1.058605790E0,-3.492733240E-1,-1.370728016E0,1.766786169E0
4.112077318E1,1.126782656E0,-2.938795984E-1,-1.409077525E0,1.827978075E0
4.112326683E1,1.198022127E0,-2.331595868E-1,-1.449557543E0,1.894950522E0
4.112572422E1,1.268329501E0,-1.681784987E-1,-1.494298577E0,1.967199016E0
4.112821787E1,1.331180096E0,-1.074584723E-1,-1.543300748E0,2.040922578E0
4.113071151E1,1.389769554E0,-4.993423447E-2,-1.600824952E0,2.120517241E0
4.113320521E1,1.445163250E0,2.130527282E-3,-1.668868661E0,2.207628584E0
4.113569854E1,1.497361183E0,5.326318368E-2,-1.732784510E0,2.290735610E0
4.113818026E1,1.542102337E0,1.033305749E-1,-1.803091884E0,2.374846767E0
4.114067360E1,1.584712863E0,1.523326933E-1,-1.885117173E0,2.467425149E0
4.114316693E1,1.613474965E0,1.906821877E-1,-1.974599361E0,2.557088930E0
4.114566026E1,1.634780169E0,2.130527347E-1,-2.069407701E0,2.645816680E0
4.114815360E1,1.660346508E0,2.215748429E-1,-2.174868822E0,2.745159436E0
4.115064693E1,1.679521322E0,2.332927436E-1,-2.288718939E0,2.848412147E0
4.115314026E1,1.697630763E0,2.482064217E-1,-2.406963110E0,2.955846418E0
4.115569026E1,1.716805458E0,2.652506530E-1,-2.535860062E0,3.073819309E0
4.115824026E1,1.735847116E0,2.929475009E-1,-2.664757013E0,3.193730325E0
4.116073360E1,1.751826048E0,3.408843577E-1,-2.791390181E0,3.313148923E0
4.116334026E1,1.767804980E0,4.058654606E-1,-2.919221878E0,3.436817946E0
4.116589026E1,1.793371320E0,4.857602119E-1,-3.043857813E0,3.566120309E0
4.116844026E1,1.821068168E0,5.655218363E-1,-3.178080797E0,3.706251715E0
4.117093360E1,1.860482931E0,6.368945241E-1,-3.315366745E0,3.854696879E0
4.117352271E1,1.909485102E0,6.912229657E-1,-3.465569019E0,4.016726425E0
4.117597521E1,1.954226136E0,7.295724154E-1,-3.621097326E0,4.178949814E0
4.117842771E1,2.002162933E0,7.562040091E-1,-3.778756380E0,4.342752663E0
4.118092089E1,2.052230358E0,7.625955939E-1,-3.937347651E0,4.505098002E0
4.118333271E1,2.102297783E0,7.476819158E-1,-4.097136974E0,4.665320525E0
4.118578521E1,2.148104191E0,7.093324065E-1,-4.250535011E0,4.815033952E0
4.118823771E1,2.198171616E0,6.475471258E-1,-4.400604248E0,4.961511209E0
4.119069021E1,2.243977785E0,5.751091838E-1,-4.541218758E0,5.097926508E0
4.119314271E1,2.283259392E0,4.962796867E-1,-4.681833744E0,5.232507447E0
4.119564193E1,2.319478512E0,4.048001766E-1,-4.819252491E0,5.363677686E0
4.119825990E1,2.349305868E0,3.025348783E-1,-4.954408169E0,5.491532183E0
4.120075906E1,2.369545698E0,2.045306265E-1,-5.092892170E0,5.620865614E0
4.120325834E1,2.384459496E0,1.352884769E-1,-5.224985123E0,5.744947310E0
4.120575750E1,2.397242785E0,9.587372839E-2,-5.354947090E0,5.867829503E0
4.120825672E1,2.405764818E0,6.604634225E-2,-5.483710766E0,5.988584995E0
4.121075594E1,2.407895327E0,5.326318368E-2,-5.596628666E0,6.092868725E0
4.121325516E1,2.412156343E0,4.474107176E-2,-5.713808060E0,6.202265919E0
4.121575438E1,2.420678377E0,3.834949061E-2,-5.828856468E0,6.311633878E0
4.121820688E1,2.429200649E0,2.876211889E-2,-5.943904877E0,6.421203021E0
4.122065938E1,2.439853191E0,1.810948178E-2,-6.053493977E0,6.526714401E0
4.122311188E1,2.453701735E0,-7.456845604E-3,-6.162150860E0,6.632707669E0
4.122560381E1,2.477137327E0,-5.739107728E-2,-6.275068760E0,6.746554010E0
4.122801688E1,2.505899668E0,-1.276984811E-1,-6.392247677E0,6.867071458E0
4.123046938E1,2.541053295E0,-2.278332561E-1,-6.506097794E0,6.988431036E0
4.123292188E1,2.580467939E0,-3.460775316E-1,-6.621146202E0,7.114644156E0
4.123537933E1,2.623078585E0,-4.611259997E-1,-6.736194611E0,7.243583111E0
4.123791219E1,2.658232212E0,-5.484775901E-1,-6.849112511E0,7.367317581E0
4.124040516E1,2.683798552E0,-6.122602820E-1,-6.955638885E0,7.480544741E0
4.124289808E1,2.704038620E0,-6.442182064E-1,-7.059901714E0,7.587427375E0
4.124539104E1,2.718952179E0,-6.452834606E-1,-7.162167072E0,7.688025030E0
4.124788396E1,2.728539705E0,-6.207823753E-1,-7.258040428E0,7.778782073E0
4.125037688E1,2.733865976E0,-5.793702602E-1,-7.353914261E0,7.867003752E0
4.125286979E1,2.731735468E0,-5.282375813E-1,-7.443396568E0,7.946418444E0
4.125536271E1,2.725343943E0,-4.707133770E-1,-7.531813622E0,8.023545795E0
4.125781521E1,2.716821671E0,-4.121238589E-1,-7.624358177E0,8.104431114E0
4.126028386E1,2.709364891E0,-3.567301631E-1,-7.717036247E0,8.186608758E0
4.126277521E1,2.706169128E0,-3.002711833E-1,-7.808648586E0,8.269734390E0
4.126526646E1,2.706169128E0,-2.416816950E-1,-7.899196148E0,8.353386210E0
4.126775776E1,2.715756416E0,-1.980058849E-1,-7.995069981E0,8.446045420E0
4.127024917E1,2.728539705E0,-1.596563905E-1,-8.094139099E0,8.543155555E0
4.127274047E1,2.743453264E0,-1.383511126E-1,-8.185619354E0,8.634236565E0
4.127523177E1,2.762628078E0,-1.468732208E-1,-8.279361725E0,8.729347983E0
4.127828219E1,2.776476622E0,-1.905490309E-1,-8.367778778E0,8.818438243E0
4.128077349E1,2.794585943E0,-2.533995807E-1,-8.449804306E0,8.903545067E0
4.128326485E1,2.814692974E0,-3.258375227E-1,-8.531829834E0,8.990038206E0
4.128575615E1,2.844520330E0,-3.886880577E-1,-8.608529091E0,9.074643102E0
4.128824750E1,2.881804466E0,-4.451470375E-1,-8.682964325E0,9.159520857E0
4.129073881E1,2.925480366E0,-5.165197253E-1,-8.753271103E0,9.243645547E0
4.129323011E1,2.962764502E0,-6.058686972E-1,-8.820383072E0,9.324387803E0
4.129568261E1,3.003244638E0,-7.113298178E-1,-8.873645782E0,9.395054973E0
4.129813511E1,3.035202503E0,-8.743151426E-1,-8.905604362E0,9.449162411E0
4.130058761E1,3.066095114E0,-1.068193078E0,-8.902408600E0,9.476014699E0
4.130304011E1,3.096987724E0,-1.244893670E0,-8.849144936E0,9.457719562E0
4.130553167E1,3.112966776E0,-1.356746435E0,-8.764988899E0,9.399806032E0
4.130794511E1,3.109770775E0,-1.371660113E0,-8.702138901E0,9.342341633E0
4.131039761E1,3.095922470E0,-1.353550673E0,-8.663788795E0,9.299358669E0
4.131285011E1,3.089530945E0,-1.332245350E0,-8.649008751E0,9.280378845E0
4.131530261E1,3.091661453E0,-1.304548502E0,-8.646878242E0,9.275166881E0
4.131775511E1,3.096987724E0,-1.294961095E0,-8.655400276E0,9.283545182E0
4.132020761E1,3.106575012E0,-1.310940027E0,-8.665919304E0,9.298791827E0
4.132266011E1,3.120423555E0,-1.339702129E0,-8.678703308E0,9.319427883E0
4.132511276E1,3.125749826E0,-1.367399096E0,-8.687225342E0,9.333165401E0
4.132760511E1,3.145989895E0,-1.370594859E0,-8.693616867E0,9.346376673E0
4.133009745E1,3.183274031E0,-1.335441113E0,-8.705334663E0,9.364800485E0
4.133258985E1,3.234406710E0,-1.275786400E0,-8.710660934E0,9.378946189E0
4.133507719E1,3.300453186E0,-1.189499974E0,-8.717052460E0,9.396536862E0
4.133756943E1,3.370627403E0,-1.110803604E0,-8.721313477E0,9.415748642E0
4.134006162E1,3.419629335E0,-1.092694163E0,-8.724509239E0,9.434241188E0
4.134255386E1,3.440934658E0,-1.120391011E0,-8.737292290E0,9.457038854E0
4.134504610E1,3.432412624E0,-1.211870551E0,-8.744749069E0,9.472102351E0
4.134753828E1,3.382345200E0,-1.379116893E0,-8.743683815E0,9.475981696E0
4.135003052E1,3.282343626E0,-1.626258135E0,-8.727705002E0,9.465269663E0
4.135251729E1,3.144924641E0,-1.904158711E0,-8.698943138E0,9.443938962E0
4.135500933E1,2.991526604E0,-2.150234699E0,-8.658462524E0,9.409660672E0
4.135750146E1,2.847716093E0,-2.342914104E0,-8.618116379E0,9.373935319E0
4.135999354E1,2.742388010E0,-2.446244717E0,-8.568048477E0,9.322889033E0
4.136248558E1,2.698712349E0,-2.440918446E0,-8.520112038E0,9.264633848E0
4.136497761E1,2.698712349E0,-2.351436377E0,-8.467913628E0,9.193359700E0
4.136746974E1,2.737061739E0,-2.220408916E0,-8.411455154E0,9.119994547E0
4.136996183E1,2.795651197E0,-2.089514732E0,-8.354995728E0,9.054705464E0
4.137256974E1,2.845585585E0,-1.976596713E0,-8.302798271E0,8.996707788E0
4.137511974E1,2.887130737E0,-1.895636678E0,-8.267643929E0,8.960072457E0
4.137766974E1,2.914827585E0,-1.849830270E0,-8.244208336E0,8.937844425E0
4.138021974E1,2.936132908E0,-1.841308236E0,-8.230360031E0,8.930292197E0
4.138271183E1,2.956372976E0,-1.854091406E0,-8.220772743E0,8.930783874E0
4.138531974E1,2.981939316E0,-1.874331355E0,-8.205859184E0,8.929793114E0
4.138786974E1,3.017092943E0,-1.893506169E0,-8.188815117E0,8.930000474E0
4.139038604E1,3.057573080E0,-1.908419847E0,-8.162182808E0,8.922558358E0
4.139288474E1,3.104444504E0,-1.930790305E0,-8.123833656E0,8.908546467E0
4.139538344E1,3.154511929E0,-1.961683035E0,-8.078160286E0,8.891333952E0
4.139788209E1,3.213101387E0,-1.981922984E0,-8.023832321E0,8.867577141E0
4.140038084E1,3.268495083E0,-2.005358696E0,-7.972699642E0,8.846946546E0
4.140287953E1,3.326019287E0,-2.021337748E0,-7.918370724E0,8.823197012E0
4.140537823E1,3.386606216E0,-2.019207239E0,-7.867238522E0,8.799985312E0
4.140787688E1,3.447326183E0,-1.993640900E0,-7.819301605E0,8.774972333E0
4.141032938E1,3.508046389E0,-1.957421899E0,-7.768168926E0,8.745418139E0
4.141278188E1,3.567701101E0,-1.909485102E0,-7.723427773E0,8.719286729E0
4.141523438E1,3.626290560E0,-1.869005084E0,-7.679751873E0,8.696076820E0
4.141768688E1,3.681684256E0,-1.857287169E0,-7.630749702E0,8.673676015E0
4.142018558E1,3.738143206E0,-1.869005084E0,-7.583878040E0,8.659220563E0
4.142259188E1,3.782884359E0,-1.896701932E0,-7.533944130E0,8.641065122E0
4.142504438E1,3.818037987E0,-1.926529288E0,-7.487072468E0,8.622365296E0
4.142749688E1,3.854257107E0,-1.949965119E0,-7.438070297E0,8.601311037E0
4.143004688E1,3.889277458E0,-1.968074560E0,-7.381611347E0,8.572513208E0
4.143254323E1,3.922300816E0,-1.992575645E0,-7.318760872E0,8.539265899E0
4.143514688E1,3.949997663E0,-2.016011477E0,-7.252714157E0,8.501096780E0
4.143765677E1,3.985151291E0,-2.026664019E0,-7.183472157E0,8.461150636E0
4.144015308E1,4.013913631E0,-2.028794527E0,-7.107838631E0,8.411235336E0
4.144264943E1,4.038414478E0,-2.019207239E0,-7.027011395E0,8.352537250E0
4.144514578E1,4.061850071E0,-1.982988238E0,-6.935399055E0,8.278322802E0
4.144764214E1,4.088481903E0,-1.944638729E0,-6.834198952E0,8.197778929E0
4.145013854E1,4.116178513E0,-1.913746119E0,-6.723411560E0,8.112312418E0
4.145263573E1,4.134288311E0,-1.883918762E0,-6.600906372E0,8.013329812E0
4.145516537E1,4.121505260E0,-1.790175557E0,-6.450837135E0,7.861605045E0
4.145766256E1,4.049067020E0,-1.628388643E0,-6.250567436E0,7.623397312E0
4.146015979E1,3.952128172E0,-1.521862268E0,-6.027927399E0,7.366905088E0
4.146265693E1,3.867040157E0,-1.512274861E0,-5.818203926E0,7.147899815E0
4.146515412E1,3.786080122E0,-1.547428608E0,-5.623260498E0,6.953416183E0
4.146765131E1,3.700859070E0,-1.574060202E0,-5.424189091E0,6.752469968E0
4.147014849E1,3.600724220E0,-1.587908626E0,-5.210071087E0,6.529280929E0
4.147266104E1,3.492067337E0,-1.604952812E0,-4.989561558E0,6.298105458E0
4.147515865E1,3.385540962E0,-1.634780169E0,-4.768120289E0,6.072014896E0
4.147765625E1,3.272756338E0,-1.674061775E0,-4.548675537E0,5.848407135E0
4.148015380E1,3.154511929E0,-1.717737675E0,-4.336821556E0,5.631126835E0
4.148265136E1,3.039463520E0,-1.762478709E0,-4.124834061E0,5.418387742E0
4.148514896E1,2.939328671E0,-1.835981846E0,-3.921368599E0,5.233317692E0
4.148764657E1,2.865825415E0,-1.937181950E0,-3.739341736E0,5.093947961E0
4.149014412E1,2.814692974E0,-2.023468256E0,-3.568899632E0,4.975335657E0
4.149259662E1,2.763693333E0,-2.061817884E0,-3.410175323E0,4.849576225E0
4.149509203E1,2.724278688E0,-2.080992460E0,-3.253714561E0,4.726402695E0
4.149754766E1,2.689124823E0,-2.074600935E0,-3.099251509E0,4.597904008E0
4.150004318E1,2.655036449E0,-2.044773579E0,-2.956506014E0,4.468919931E0
4.150253854E1,2.626274347E0,-1.997901917E0,-2.813760757E0,4.336609115E0
4.150503396E1,2.597512245E0,-1.944638729E0,-2.682866573E0,4.210280596E0
4.150752948E1,2.570880651E0,-1.893506169E0,-2.561426401E0,4.093372466E0
4.151002490E1,2.550640583E0,-1.843438745E0,-2.445312738E0,3.985421957E0
4.151247740E1,2.531465769E0,-1.798697710E0,-2.345177889E0,3.891463956E0
4.151497282E1,2.509095430E0,-1.753956556E0,-2.252500057E0,3.800747293E0
4.151707516E1,2.485659599E0,-1.715607047E0,-2.172738314E0,3.720564872E0
4.151957058E1,2.461158514E0,-1.682583928E0,-2.104561567E0,3.649324499E0
4.152206604E1,2.430265903E0,-1.652889729E0,-2.038515091E0,3.576839470E0
4.152456146E1,2.398308039E0,-1.631584406E0,-1.982056141E0,3.513188818E0
4.152705688E1,2.366349936E0,-1.618801236E0,-1.931988716E0,3.457269133E0
4.152955146E1,2.336522579E0,-1.608148575E0,-1.887247682E0,3.406931671E0
4.153215688E1,2.305629969E0,-1.600691795E0,-1.845702410E0,3.359279858E0
4.153470688E1,2.272606850E0,-1.592169642E0,-1.809483409E0,3.312699242E0
4.153725688E1,2.238651514E0,-1.577255964E0,-1.773264527E0,3.262478209E0
4.153980688E1,2.198171616E0,-1.559146523E0,-1.735980272E0,3.205701770E0
4.154230146E1,2.157691479E0,-1.542102337E0,-1.693369746E0,3.146619334E0
4.154488922E1,2.117211580E0,-1.517601252E0,-1.653022885E0,3.085155279E0
4.154738375E1,2.074600935E0,-1.492034912E0,-1.611477613E0,3.021092074E0
4.154990292E1,2.030925035E0,-1.471794844E0,-1.573128104E0,2.960670295E0
4.155239813E1,1.985118747E0,-1.452620149E0,-1.529452324E0,2.896554185E0
4.155489334E1,1.938247204E0,-1.434510708E0,-1.491102815E0,2.835138585E0
4.155738854E1,1.891375542E0,-1.416401148E0,-1.458079576E0,2.776596784E0
4.155988381E1,1.840242982E0,-1.401487470E0,-1.422925949E0,2.715765015E0
4.156237896E1,1.784849286E0,-1.389769554E0,-1.390967965E0,2.655548581E0
4.156487417E1,1.730520844E0,-1.384443283E0,-1.362205863E0,2.601343962E0
4.156736938E1,1.670999169E0,-1.386573792E0,-1.333443761E0,2.548116435E0
4.156982188E1,1.611344457E0,-1.395095944E0,-1.312138438E0,2.502884523E0
4.157227438E1,1.553820133E0,-1.405748487E0,-1.291898489E0,2.461602632E0
4.157476959E1,1.490969658E0,-1.417466402E0,-1.271658421E0,2.418536057E0
4.157682901E1,1.429184318E0,-1.433445334E0,-1.254614234E0,2.381468080E0
4.157932422E1,1.370594859E0,-1.441967487E0,-1.236504793E0,2.342380116E0
4.158181943E1,1.312005281E0,-1.447293758E0,-1.220525861E0,2.303410614E0
4.158431464E1,1.248089552E0,-1.440902233E0,-1.205612183E0,2.255532644E0
4.158686464E1,1.183241606E0,-1.422792792E0,-1.182176352E0,2.195891836E0
4.158935953E1,1.119325757E0,-1.396161199E0,-1.165132165E0,2.135342878E0
4.159196464E1,1.059671044E0,-1.368464351E0,-1.151283622E0,2.078713876E0
4.159451464E1,9.978857040E-1,-1.336506367E0,-1.135304689E0,2.017657524E0
4.159706464E1,9.371656775E-1,-1.301352739E0,-1.119458914E0,1.955757326E0
4.159961464E1,8.796414733E-1,-1.266198993E0,-1.102414727E0,1.895348844E0
4.160216464E1,8.253130317E-1,-1.228914738E0,-1.084305286E0,1.834963484E0
4.160471464E1,7.688540220E-1,-1.192695856E0,-1.066195726E0,1.774945982E0
4.160716714E1,7.102645040E-1,-1.152215838E0,-1.048086286E0,1.711888392E0
4.160961964E1,6.538055539E-1,-1.118260503E0,-1.028911471E0,1.654275391E0
4.161207214E1,5.985450149E-1,-1.086302638E0,-1.009736776E0,1.599336711E0
4.161456703E1,5.474123359E-1,-1.047953129E0,-9.916272759E-1,1.543110715E0
