"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.128368167E0,2.130501747E0,-7.453875542E-1,-2.415820360E0,3.306180321E0
3.138350167E0,2.286403418E0,-8.905075788E-1,-2.450023413E0,3.467457146E0
3.148332167E0,2.433857918E0,-1.039913893E0,-2.476443052E0,3.624617974E0
3.158314167E0,2.581436872E0,-1.186696529E0,-2.496986866E0,3.782460626E0
3.168296167E0,2.729788780E0,-1.317277431E0,-2.516558170E0,3.939547136E0
3.178278167E0,2.877261400E0,-1.436894178E0,-2.540838480E0,4.098677619E0
3.188260167E0,3.020502329E0,-1.550198913E0,-2.577166796E0,4.262433540E0
3.198242167E0,3.155937195E0,-1.647845149E0,-2.615312815E0,4.417600517E0
3.208224167E0,3.259982109E0,-1.740089536E0,-2.661486387E0,4.553998763E0
3.218206167E0,3.339069605E0,-1.841077447E0,-2.712571859E0,4.679422837E0
3.228188167E0,3.385092497E0,-1.930345297E0,-2.763762712E0,4.777391392E0
3.238170167E0,3.386464834E0,-1.988029838E0,-2.808929443E0,4.828093964E0
3.248152167E0,3.341043949E0,-2.030564547E0,-2.849540234E0,4.837938258E0
3.258134167E0,3.262547731E0,-2.063402176E0,-2.875597239E0,4.813616698E0
3.268116167E0,3.151461363E0,-2.054193258E0,-2.881799459E0,4.738795922E0
3.278098167E0,3.018843651E0,-2.023064613E0,-2.861254454E0,4.625255070E0
3.288080167E0,2.861456633E0,-1.970467329E0,-2.827887058E0,4.479689807E0
3.298062167E0,2.703279018E0,-1.907306910E0,-2.782715797E0,4.323082732E0
3.308044167E0,2.531282902E0,-1.829923153E0,-2.715146065E0,4.138602424E0
3.318026167E0,2.339410305E0,-1.750144482E0,-2.628283262E0,3.929849767E0
3.328008167E0,2.133012772E0,-1.677182436E0,-2.514478922E0,3.699363277E0
3.337990167E0,1.916573763E0,-1.604716182E0,-2.381416798E0,3.452465058E0
3.347972167E0,1.687135816E0,-1.529790282E0,-2.233591318E0,3.189924097E0
3.357954167E0,1.454180479E0,-1.454124093E0,-2.080638170E0,2.925435513E0
3.367936167E0,1.222237468E0,-1.356687903E0,-1.933755040E0,2.659675742E0
3.377918167E0,9.671444893E-1,-1.268968225E0,-1.805842042E0,2.409712493E0
3.387900167E0,6.851125360E-1,-1.197192550E0,-1.696706176E0,2.186655216E0
3.397882167E0,3.917273879E-1,-1.083571672E0,-1.591071844E0,1.964456039E0
3.407864167E0,6.526246667E-2,-9.506078959E-1,-1.514024496E0,1.788906017E0
3.417846167E0,-3.216208816E-1,-7.865645289E-1,-1.460469246E0,1.689702390E0
3.427828167E0,-7.459077239E-1,-5.664883852E-1,-1.408379078E0,1.691395592E0
3.437810167E0,-1.178557634E0,-2.395098358E-1,-1.350087762E0,1.808065271E0
3.447792167E0,-1.573238611E0,1.579698771E-1,-1.271293879E0,2.028847539E0
3.457774167E0,-1.903353930E0,5.985532999E-1,-1.161260486E0,2.308581415E0
3.467756167E0,-2.181246519E0,1.033786774E0,-1.007211566E0,2.615535626E0
3.477738167E0,-2.419642687E0,1.380120635E0,-8.120545149E-1,2.901523089E0
3.487720167E0,-2.574065685E0,1.659361005E0,-5.764890909E-1,3.116349269E0
3.497702167E0,-2.629184008E0,1.869166136E0,-3.027940392E-1,3.240073274E0
3.507684167E0,-2.576111555E0,1.991079092E0,-1.561738364E-2,3.255916245E0
3.517666167E0,-2.397058725E0,2.088442802E0,2.576133907E-1,3.189647086E0
3.527648167E0,-2.108058691E0,2.180345297E0,5.465077758E-1,3.081637196E0
3.537630167E0,-1.722949624E0,2.240726233E0,8.472817540E-1,2.950812740E0
3.547612167E0,-1.278597832E0,2.249440193E0,1.107367158E0,2.814436999E0
3.557594167E0,-8.585596681E-1,2.158683538E0,1.295089722E0,2.659755009E0
3.567576167E0,-5.239666104E-1,1.952355266E0,1.391735554E0,2.454212693E0
3.577558167E0,-2.822466493E-1,1.641099930E0,1.433241367E0,2.197055522E0
3.587540167E0,-1.299468726E-1,1.256517410E0,1.439880848E0,1.915457921E0
3.597522167E0,-5.710797384E-2,8.351963162E-1,1.441871285E0,1.667275326E0
3.607504167E0,-3.746556491E-2,4.369834661E-1,1.454497814E0,1.519184686E0
3.617486167E0,-5.017272383E-2,1.023843363E-1,1.488389969E0,1.492750667E0
3.627468167E0,-8.761570603E-2,-1.431609690E-1,1.526296139E0,1.535497144E0
3.637450167E0,-1.421043724E-1,-3.093439937E-1,1.536746860E0,1.574000721E0
3.647432167E0,-1.972033083E-1,-4.006147981E-1,1.502958059E0,1.567885292E0
3.657414167E0,-2.647126019E-1,-4.112317264E-1,1.452120304E0,1.532265536E0
3.667396167E0,-3.529540300E-1,-3.560049534E-1,1.395993114E0,1.483277738E0
3.677378167E0,-4.628961384E-1,-2.486953586E-1,1.348652482E0,1.447406554E0
3.687360167E0,-5.840353370E-1,-9.621553868E-2,1.327297091E0,1.453297036E0
3.697342167E0,-7.101313472E-1,6.975722313E-2,1.330622077E0,1.509870098E0
3.707324167E0,-8.234559894E-1,2.459141463E-1,1.368694663E0,1.616130754E0
3.717306167E0,-9.325820208E-1,3.907142580E-1,1.421753883E0,1.744634908E0
3.727288167E0,-1.012996793E0,5.083582997E-1,1.483499289E0,1.866912104E0
3.737270167E0,-1.062933922E0,5.988747478E-1,1.537120581E0,1.962452334E0
3.747252167E0,-1.083911657E0,6.419036984E-1,1.584729433E0,2.024418982E0
3.757234042E0,-1.096291304E0,6.477301121E-1,1.629771948E0,2.068227628E0
3.767216042E0,-1.116358757E0,6.273662448E-1,1.676541328E0,2.109653077E0
3.777198042E0,-1.153763175E0,5.682310462E-1,1.722984433E0,2.150053800E0
3.787180042E0,-1.197458982E0,4.981691241E-1,1.766855001E0,2.191770309E0
3.797162042E0,-1.227110028E0,4.286561012E-1,1.818751574E0,2.235487052E0
3.807144042E0,-1.235003471E0,3.676489294E-1,1.882989168E0,2.281676471E0
3.817126042E0,-1.220855951E0,3.128552139E-1,1.954461336E0,2.325572350E0
3.827108042E0,-1.176067948E0,2.644006014E-1,2.039297342E0,2.368918983E0
3.837090042E0,-1.102364063E0,2.191453576E-1,2.126342297E0,2.405111802E0
3.847072042E0,-1.018575430E0,1.864081770E-1,2.195268154E0,2.427230146E0
3.857054042E0,-9.417992830E-1,1.609634310E-1,2.248265266E0,2.442865494E0
3.867036042E0,-8.697269559E-1,1.307258904E-1,2.295185328E0,2.457923905E0
3.877018042E0,-8.044230938E-1,1.022530794E-1,2.336314440E0,2.473038085E0
3.887000042E0,-7.428798676E-1,8.303730935E-2,2.368920565E0,2.484059245E0
3.896982042E0,-6.804824471E-1,5.084865913E-2,2.382057667E0,2.477870189E0
3.906964042E0,-6.145036817E-1,2.025053464E-2,2.379658222E0,2.457803514E0
3.916946042E0,-5.367647409E-1,-1.536073908E-2,2.362630606E0,2.422885824E0
3.926928042E0,-4.449331164E-1,-4.185892642E-2,2.340278625E0,2.382566199E0
3.936910042E0,-3.239032030E-1,-6.180609763E-2,2.314062357E0,2.337438314E0
3.946892042E0,-1.620541215E-1,-9.641627222E-2,2.286202192E0,2.293965584E0
3.956874042E0,1.490863785E-2,-1.396738887E-1,2.249408484E0,2.253790050E0
3.966856042E0,1.989602298E-1,-2.085027546E-1,2.198964119E0,2.217769548E0
3.976838042E0,3.844406009E-1,-2.964124382E-1,2.115229845E0,2.170219391E0
3.986820042E0,5.498873591E-1,-4.021503329E-1,1.979614973E0,2.093555932E0
3.996802042E0,6.724945307E-1,-5.438425541E-1,1.774936676E0,1.974440129E0
4.006785042E0,7.644678950E-1,-6.970515251E-1,1.508811831E0,1.829427543E0
4.016766042E0,8.532875180E-1,-7.936163545E-1,1.244310498E0,1.704768349E0
4.026748042E0,9.469306469E-1,-8.304744959E-1,1.023211718E0,1.622753141E0
4.036730042E0,1.029820085E0,-8.282242417E-1,8.105183244E-1,1.550298279E0
4.046712042E0,1.057472587E0,-7.992203236E-1,5.605812073E-1,1.439184730E0
4.056694042E0,9.996446371E-1,-7.528851032E-1,2.642276287E-1,1.279039334E0
4.066677042E0,8.572291732E-1,-6.912273169E-1,-7.278821617E-2,1.103601007E0
4.076658042E0,6.594949365E-1,-6.147485375E-1,-4.464158118E-1,1.006049906E0
4.086640042E0,4.324831069E-1,-5.251278281E-1,-8.390722871E-1,1.080205155E0
4.096623042E0,2.235220075E-1,-4.119083285E-1,-1.198057532E0,1.286457310E0
4.106604042E0,4.172345251E-2,-2.975902855E-1,-1.484009624E0,1.514128590E0
4.116586042E0,-9.408058226E-2,-1.981581450E-1,-1.687136054E0,1.701336496E0
4.126568042E0,-1.635989547E-1,-9.883528203E-2,-1.813331604E0,1.823377234E0
4.136551042E0,-1.730550081E-1,-4.286523536E-2,-1.862676144E0,1.871188895E0
4.146532042E0,-1.292577237E-1,-5.341854319E-2,-1.855111957E0,1.860376701E0
4.156514042E0,-3.322693706E-2,-1.147193536E-1,-1.816196561E0,1.820119366E0
4.166496042E0,1.036603451E-1,-2.069757730E-1,-1.771327019E0,1.786388492E0
4.176478042E0,2.587877214E-1,-3.189479113E-1,-1.743686795E0,1.791407964E0
4.186460042E0,4.197283983E-1,-4.514558911E-1,-1.760529160E0,1.865327659E0
4.196442042E0,5.632026196E-1,-5.754959583E-1,-1.812245250E0,1.983084878E0
4.206424042E0,6.933022738E-1,-6.782647371E-1,-1.892163515E0,2.126262887E0
4.216406042E0,7.989903688E-1,-7.805566192E-1,-1.983114123E0,2.276048302E0
4.226388042E0,8.776899576E-1,-8.519961834E-1,-2.071454525E0,2.405651888E0
4.236370042E0,9.494647384E-1,-8.907107115E-1,-2.153489590E0,2.516419336E0
4.246352042E0,1.015148759E0,-8.897855282E-1,-2.220815420E0,2.598897154E0
4.256335042E0,1.081014872E0,-8.801245093E-1,-2.276595116E0,2.669475159E0
4.266317042E0,1.143677711E0,-8.673852682E-1,-2.327939510E0,2.734896392E0
4.276299042E0,1.204351902E0,-8.459944129E-1,-2.381575584E0,2.799655749E0
4.286280042E0,1.250706077E0,-8.315814137E-1,-2.424305439E0,2.851850312E0
4.296262042E0,1.280488014E0,-8.208360672E-1,-2.458217144E0,2.890718411E0
4.306244042E0,1.299724579E0,-8.166386485E-1,-2.468560219E0,2.906883592E0
4.316226042E0,1.298247695E0,-8.392087817E-1,-2.439756870E0,2.888274925E0
4.326208042E0,1.287055969E0,-8.810819387E-1,-2.381520987E0,2.846833444E0
4.336190042E0,1.265493989E0,-9.340135455E-1,-2.305991650E0,2.791317579E0
4.346172042E0,1.226489067E0,-1.000706315E0,-2.224501371E0,2.730218840E0
4.356155042E0,1.170888662E0,-1.071571827E0,-2.125513077E0,2.652744292E0
4.366136042E0,1.105235934E0,-1.132045269E0,-2.005134106E0,2.554140901E0
4.376118042E0,1.033601761E0,-1.162824750E0,-1.853310704E0,2.419763328E0
4.386100042E0,9.678123593E-1,-1.177289128E0,-1.676578760E0,2.265741996E0
4.396082042E0,9.112126231E-1,-1.169520140E0,-1.486121893E0,2.099200820E0
4.406064042E0,8.350337148E-1,-1.138653874E0,-1.302476406E0,1.921004617E0
4.416046042E0,7.295576334E-1,-1.072132826E0,-1.148591757E0,1.732335464E0
4.426028042E0,5.921118855E-1,-9.751511812E-1,-1.028850436E0,1.536245271E0
4.436010042E0,4.233159423E-1,-8.629020452E-1,-9.494471550E-1,1.351016738E0
4.445992042E0,2.352938503E-1,-7.312031388E-1,-9.034029245E-1,1.185815361E0
4.455974042E0,2.584568411E-2,-5.654779673E-1,-8.861762285E-1,1.051542505E0
4.465956042E0,-1.974396110E-1,-3.882994950E-1,-8.675618172E-1,9.707844274E-1
4.475938042E0,-4.188705385E-1,-2.035551965E-1,-8.185838461E-1,9.417891267E-1
4.485920042E0,-6.107233167E-1,9.813267738E-3,-7.540083528E-1,9.703648107E-1
4.495902042E0,-7.770053744E-1,2.583310306E-1,-6.661436558E-1,1.055566030E0
4.505884042E0,-9.377396107E-1,5.104812384E-1,-5.830194950E-1,1.216494309E0
4.515866042E0,-1.089873195E0,7.476847172E-1,-5.061316490E-1,1.415282750E0
4.525848042E0,-1.215685248E0,9.233759046E-1,-4.592021704E-1,1.594170730E0
4.535830042E0,-1.317114592E0,1.055842280E0,-4.410760105E-1,1.744746920E0
4.545812042E0,-1.395625591E0,1.171579003E0,-4.005893171E-1,1.865700928E0
4.555794042E0,-1.430329204E0,1.283095121E0,-2.807673514E-1,1.941907574E0
4.565776042E0,-1.412641525E0,1.354568243E0,-5.398242176E-2,1.957887971E0
4.575758042E0,-1.354360938E0,1.378647566E0,2.711226940E-1,1.951530214E0
4.585740042E0,-1.262502432E0,1.361286998E0,6.420669556E-1,1.964501121E0
4.595722042E0,-1.158110619E0,1.287694931E0,9.994837642E-1,1.999586516E0
4.605704042E0,-1.056594372E0,1.159424305E0,1.319625020E0,2.049894285E0
4.615686042E0,-9.672279358E-1,1.018338561E0,1.576333404E0,2.111248518E0
4.625668042E0,-8.592866063E-1,8.936277628E-1,1.743932486E0,2.139683286E0
4.635650042E0,-7.230377793E-1,7.841285467E-1,1.841910124E0,2.128444059E0
4.645632042E0,-5.766917467E-1,6.567173600E-1,1.882143855E0,2.075166633E0
4.655614042E0,-4.151610434E-1,5.448747277E-1,1.868681192E0,1.990280523E0
4.665596042E0,-2.471720427E-1,4.583574235E-1,1.824533463E0,1.897395031E0
4.675578042E0,-9.447240829E-2,3.604667485E-1,1.757652521E0,1.796720261E0
4.685560042E0,3.620385006E-2,2.568894923E-1,1.675971746E0,1.695931669E0
4.695542042E0,1.400394291E-1,1.634722948E-1,1.583938122E0,1.598497484E0
4.705524042E0,2.213140428E-1,7.321351022E-2,1.481025338E0,1.499258542E0
4.715506042E0,2.749308050E-1,6.592748687E-3,1.358803630E0,1.386354109E0
4.725488042E0,2.850367129E-1,-4.824066907E-2,1.234129548E0,1.267536521E0
4.735470042E0,2.384371310E-1,-7.633214444E-2,1.095708966E0,1.123947063E0
4.745452042E0,1.411593109E-1,-5.585829914E-2,9.624779224E-1,9.743766478E-1
4.755434042E0,4.489535466E-3,2.015077136E-2,8.636386991E-1,8.638854160E-1
4.765416292E0,-1.580517143E-1,1.329707950E-1,8.101195693E-1,8.360354617E-1
4.775398292E0,-3.323409259E-1,2.716364264E-1,7.924049497E-1,9.011894604E-1
4.785380292E0,-5.022540689E-1,4.057953060E-1,8.033060431E-1,1.030645225E0
4.795362292E0,-6.538498998E-1,5.190774798E-1,8.283250332E-1,1.176045697E0
4.805344292E0,-7.790607810E-1,5.916704535E-1,8.497906327E-1,1.295821649E0
4.815326292E0,-8.764898181E-1,6.192822456E-1,8.581491113E-1,1.374105090E0
4.825308292E0,-9.354306459E-1,6.000198722E-1,8.628676534E-1,1.406980784E0
4.835290292E0,-9.558172822E-1,5.626872778E-1,8.642231822E-1,1.406088674E0
4.845272292E0,-9.405477643E-1,4.927981794E-1,8.793113232E-1,1.378647361E0
4.855254292E0,-8.895584941E-1,4.082512558E-1,9.203286767E-1,1.343498521E0
4.865236292E0,-8.134046197E-1,3.342156410E-1,9.843696952E-1,1.319966237E0
4.875218292E0,-7.394980788E-1,2.662245929E-1,1.071360946E0,1.328738958E0
4.885200292E0,-6.730892658E-1,2.200336605E-1,1.159901142E0,1.358982940E0
4.895182292E0,-6.144536138E-1,1.965175420E-1,1.247530222E0,1.404458630E0
4.905164292E0,-5.666623712E-1,1.855671555E-1,1.330991507E0,1.458451166E0
4.915146292E0,-5.368065238E-1,1.805828959E-1,1.390386701E0,1.501314958E0
4.925128292E0,-5.054478049E-1,1.880333573E-1,1.441694617E0,1.539258717E0
4.935110292E0,-4.768250585E-1,2.345897406E-1,1.500983357E0,1.592276836E0
4.945092292E0,-4.414348304E-1,3.048788309E-1,1.583854079E0,1.672246858E0
4.955074292E0,-3.948779404E-1,3.910781443E-1,1.687742949E0,1.776892502E0
4.965056292E0,-3.399241567E-1,4.637552798E-1,1.792599559E0,1.882559579E0
4.975038292E0,-2.678402066E-1,5.023533106E-1,1.877029419E0,1.961462889E0
4.985020292E0,-1.810203642E-1,4.919821918E-1,1.927145600E0,1.997174257E0
4.995002292E0,-7.866036147E-2,4.500266910E-1,1.936952472E0,1.990099584E0
5.004984292E0,2.551664412E-2,3.712967336E-1,1.923197031E0,1.958877021E0
5.014966292E0,1.378465295E-1,2.502968907E-1,1.895901203E0,1.917313634E0
5.024948292E0,2.660625577E-1,9.762185812E-2,1.859201550E0,1.880677994E0
5.034930292E0,4.080357552E-1,-8.233430982E-2,1.820100665E0,1.867093610E0
5.044912292E0,5.544366241E-1,-2.619102001E-1,1.772580862E0,1.875643846E0
5.054894292E0,6.775137186E-1,-4.468877017E-1,1.691196680E0,1.875867711E0
5.064876292E0,7.580413222E-1,-6.510059237E-1,1.541192770E0,1.836766320E0
5.074858292E0,8.218139410E-1,-8.454149365E-1,1.321322322E0,1.770874712E0
5.084840292E0,8.869076967E-1,-9.992327094E-1,1.110187173E0,1.737120269E0
5.094822292E0,9.832935333E-1,-1.081846714E0,9.506781697E-1,1.743859934E0
5.104804292E0,1.091621041E0,-1.108797669E0,8.107072711E-1,1.754512767E0
5.114786292E0,1.141917586E0,-1.157270908E0,6.464709640E-1,1.749621798E0
5.124768292E0,1.080028176E0,-1.238509536E0,4.280747175E-1,1.698120931E0
5.134750292E0,9.338670969E-1,-1.328735948E0,1.557171047E-1,1.631531425E0
5.144732292E0,7.523516417E-1,-1.380964756E0,-1.690503359E-1,1.581668317E0
5.154714292E0,5.568436980E-1,-1.361982822E0,-5.366818905E-1,1.566237391E0
5.164696292E0,3.746070564E-1,-1.242264748E0,-9.118832350E-1,1.585901379E0
5.174678292E0,2.258328348E-1,-1.044532299E0,-1.251059771E0,1.645356722E0
5.184660292E0,1.058129668E-1,-7.991435528E-1,-1.514821172E0,1.715957454E0
5.194642292E0,4.453723319E-3,-5.323156714E-1,-1.688744783E0,1.770660541E0
5.204624292E0,-6.968149543E-2,-3.010904491E-1,-1.787610650E0,1.814128663E0
5.214606292E0,-1.044028550E-1,-1.176494360E-1,-1.845749259E0,1.852439384E0
5.224588292E0,-1.163527295E-1,-2.774777822E-2,-1.880158424E0,1.883959553E0
5.234570292E0,-1.001638994E-1,-7.149558514E-3,-1.912790895E0,1.915425000E0
5.244552292E0,-5.637621135E-2,-4.510173574E-2,-1.937746525E0,1.939091034E0
5.254534292E0,2.588586509E-2,-1.247512624E-1,-1.956623912E0,1.960767729E0
5.264516292E0,1.418169886E-1,-2.193523347E-1,-1.974902630E0,1.992101379E0
5.274498292E0,2.942048013E-1,-3.227109611E-1,-1.973835588E0,2.021565175E0
5.284480292E0,4.636465609E-1,-4.321058989E-1,-1.959522128E0,2.059468527E0
5.294462292E0,6.187574267E-1,-5.370391607E-1,-1.938228011E0,2.104281264E0
5.304444292E0,7.590229511E-1,-6.423090696E-1,-1.914323211E0,2.157153248E0
5.314426292E0,8.674829602E-1,-7.120398879E-1,-1.902576923E0,2.208919744E0
5.324408292E0,9.371253848E-1,-7.700350285E-1,-1.918532372E0,2.269785098E0
5.334390292E0,9.749291539E-1,-8.124303818E-1,-1.960371256E0,2.335291297E0
5.344372292E0,9.846901894E-1,-8.413922191E-1,-2.016267300E0,2.396432653E0
5.354354292E0,9.636203051E-1,-8.587626815E-1,-2.071046591E0,2.440342479E0
5.364336292E0,9.141830206E-1,-8.573267460E-1,-2.119841337E0,2.462613863E0
5.374318292E0,8.504584432E-1,-8.465625048E-1,-2.161086798E0,2.471890731E0
5.384300292E0,7.855020761E-1,-8.213059306E-1,-2.188562393E0,2.466041827E0
5.394282292E0,7.173280120E-1,-7.875388265E-1,-2.196511984E0,2.441196792E0
5.404264292E0,6.490003467E-1,-7.451588511E-1,-2.189726353E0,2.402366471E0
5.414246292E0,5.795030594E-1,-7.007307410E-1,-2.164714575E0,2.347943048E0
5.424228292E0,5.071649551E-1,-6.752906442E-1,-2.126433849E0,2.288002330E0
5.434210292E0,4.290995300E-1,-6.657973528E-1,-2.100352049E0,2.244747480E0
5.444192292E0,3.439830244E-1,-6.697947979E-1,-2.071891069E0,2.204468643E0
5.454174292E0,2.581527233E-1,-6.878943443E-1,-2.014694691E0,2.144489719E0
5.464156292E0,1.938211471E-1,-6.747772098E-1,-1.926076174E0,2.050039109E0
5.474138292E0,1.306050271E-1,-6.668054461E-1,-1.813356519E0,1.936478515E0
5.484120292E0,5.227373168E-2,-6.814280748E-1,-1.685688853E0,1.818962252E0
5.494102292E0,-3.391316533E-2,-7.076127529E-1,-1.550776601E0,1.704926385E0
5.504084292E0,-1.173862144E-1,-7.193085551E-1,-1.408693790E0,1.586065105E0
5.514066292E0,-1.892553568E-1,-7.259418368E-1,-1.280649424E0,1.484207562E0
5.524048292E0,-2.501602471E-1,-6.996553540E-1,-1.180519104E0,1.394891795E0
5.534030292E0,-3.039245307E-1,-6.494301558E-1,-1.118710041E0,1.328774550E0
5.544012292E0,-3.583598137E-1,-5.780478120E-1,-1.076071501E0,1.272985037E0
5.553994292E0,-4.095098078E-1,-4.712001383E-1,-1.033064604E0,1.207041975E0
5.563976292E0,-4.438746870E-1,-3.096463680E-1,-9.862744212E-1,1.125007931E0
5.573958292E0,-4.683117568E-1,-1.106690764E-1,-9.210326076E-1,1.039165343E0
5.583940292E0,-5.070477128E-1,1.011731327E-1,-8.163887262E-1,9.663456618E-1
5.593922292E0,-5.669890642E-1,3.302712142E-1,-6.710802317E-1,9.385650490E-1
5.603904292E0,-6.280534863E-1,5.623521209E-1,-4.924705625E-1,9.763290144E-1
5.613886292E0,-6.861104965E-1,7.821269631E-1,-2.919221520E-1,1.080596475E0
5.623868292E0,-7.392466664E-1,9.645971656E-1,-9.499844164E-2,1.218998782E0
5.633850292E0,-7.988829017E-1,1.099681735E0,1.192800105E-1,1.364456496E0
5.643832292E0,-8.424867988E-1,1.219250441E0,3.504240215E-1,1.522876436E0
5.653814292E0,-8.697899580E-1,1.347843289E0,6.310608983E-1,1.723790579E0
5.663796292E0,-8.757991195E-1,1.444751382E0,9.750060439E-1,1.950632574E0
5.673778292E0,-8.593287468E-1,1.488507032E0,1.369960070E0,2.197928496E0
5.683760292E0,-8.295146823E-1,1.481915474E0,1.799369216E0,2.474246887E0
5.693742292E0,-7.708831429E-1,1.421301723E0,2.225214243E0,2.750624990E0
5.703724292E0,-6.603981256E-1,1.339141607E0,2.603661776E0,3.001413096E0
5.713706292E0,-5.114040375E-1,1.205982685E0,2.931423187E0,3.210789658E0
5.723688292E0,-3.457061350E-1,1.058636665E0,3.161889791E0,3.352278535E0
5.733670292E0,-1.406172514E-1,9.065122604E-1,3.312908888E0,3.437572252E0
5.743652292E0,9.319072217E-2,7.487583160E-1,3.377652884E0,3.460904871E0
5.753634292E0,3.596070707E-1,5.751799941E-1,3.343863726E0,3.411975071E0
5.763616167E0,6.340191364E-1,4.151814878E-1,3.188842297E0,3.277662448E0
5.773598167E0,8.809173703E-1,2.655270398E-1,2.955060482E0,3.094980206E0
5.783580167E0,1.027869582E0,1.106847152E-1,2.672813654E0,2.865780838E0
5.793562167E0,1.047029138E0,-4.739125445E-2,2.381855249E0,2.602258706E0
5.803544167E0,9.334142208E-1,-1.594062001E-1,2.114151716E0,2.316529716E0
5.813526167E0,7.003111243E-1,-1.827647090E-1,1.877848029E0,2.012498902E0
5.823508167E0,3.817594647E-1,-1.060614139E-1,1.681467295E0,1.727518907E0
5.833490167E0,1.309339050E-2,5.338783190E-2,1.514666677E0,1.515663828E0
5.843472167E0,-3.643644154E-1,2.978961170E-1,1.381911039E0,1.459856721E0
5.853454167E0,-7.146474123E-1,5.852587819E-1,1.277497649E0,1.576467256E0
5.863436167E0,-1.030528665E0,8.642024994E-1,1.196595669E0,1.800187902E0
5.873418167E0,-1.281375289E0,1.098829985E0,1.131336212E0,2.032060922E0
5.883400167E0,-1.463027358E0,1.262690187E0,1.066595316E0,2.207365200E0
5.893382167E0,-1.574705124E0,1.368212581E0,9.937803745E-1,2.310692824E0
5.903364167E0,-1.627914310E0,1.405407429E0,9.219381213E-1,2.339924131E0
5.913346167E0,-1.630843759E0,1.386106133E0,8.737652898E-1,2.311797431E0
5.923328167E0,-1.599542618E0,1.305573463E0,8.733729720E-1,2.241838309E0
5.933310167E0,-1.543845773E0,1.184899449E0,9.142948389E-1,2.150204997E0
5.943292167E0,-1.471472740E0,1.055167556E0,9.984598160E-1,2.067736105E0
5.953274167E0,-1.381993651E0,9.209290147E-1,1.117886662E0,2.001920901E0
5.963256167E0,-1.272493243E0,7.969668508E-1,1.253211975E0,1.955744224E0
5.973238167E0,-1.147074342E0,6.705624461E-1,1.381373167E0,1.916670385E0
5.983220167E0,-9.965283275E-1,5.451549888E-1,1.488323927E0,1.872263545E0
5.993202167E0,-8.279731870E-1,4.009735286E-1,1.566506743E0,1.816662530E0
6.003184167E0,-6.546120644E-1,2.624255121E-1,1.621030688E0,1.767802194E0
6.013166167E0,-4.950292706E-1,1.300903708E-1,1.656435609E0,1.733711744E0
6.023148167E0,-3.459114134E-1,6.624631584E-3,1.676192164E0,1.711525274E0
6.033130167E0,-1.988300830E-1,-9.397309273E-2,1.694681644E0,1.708891518E0
6.043112167E0,-5.411738157E-2,-1.702521592E-1,1.706238389E0,1.715565192E0
6.053094167E0,6.199392304E-2,-2.135550678E-1,1.695574880E0,1.710094496E0
6.063076167E0,1.536335647E-1,-2.384108901E-1,1.654607415E0,1.678740219E0
6.073058167E0,2.142497301E-1,-2.359561473E-1,1.571907282E0,1.603892376E0
6.083040167E0,2.537966073E-1,-2.211084813E-1,1.449593663E0,1.488161102E0
6.093022167E0,2.596649230E-1,-1.963182986E-1,1.296637297E0,1.336875097E0
6.103004167E0,2.417197526E-1,-1.725069731E-1,1.118331194E0,1.157087617E0
6.112986167E0,1.969165951E-1,-1.520895809E-1,9.343172908E-1,9.668796129E-1
6.122968167E0,1.330462992E-1,-1.550648957E-1,7.433607578E-1,7.709290862E-1
6.132950167E0,6.200375780E-2,-1.946514100E-1,5.312208533E-1,5.691478124E-1
